Ngram,Count,Katz_Prob
"दिवस के मौके पर",804,0.9993781094527363
"जिला अस्पताल में भर्ती",804,0.7180518319928507
"जाने की मांग की",804,0.666804979253112
"से इस्तीफा दे दिया",803,0.9298957126303592
"भी कर सकते हैं",803,0.901685393258427
"कोरोना वायरस संक्रमण के",802,0.5608817354793562
"के मुख्यमंत्री अरविंद केजरीवाल",802,0.9993765586034913
"पकड़ लिया । </s>",802,0.9993765586034913
"बना सकते हैं ।",800,0.7402777777777778
"कर पाएंगे । </s>",800,0.999375
"होता जा रहा है",800,0.9428066037735849
"करना पड़ा । </s>",800,0.999375
"है या नहीं ।",799,0.651305057096248
"किया गया है और",798,0.024493995515832794
"कोहराम मच गया ।",798,0.8744517543859649
"कर चुका है ।",798,0.7107843137254902
"दे दी गई है",798,0.5466072652501713
"बन गए हैं ।",797,0.745088868101029
"दिल्ली के मुख्यमंत्री अरविंद",796,0.8684497816593887
"पहुंचा है । </s>",796,0.9993718592964824
"रहती है . </s>",796,0.9993718592964824
"नहीं करेंगे । </s>",796,0.9993718592964824
"होने के बाद से",795,0.10652990077768838
"<s> इसकी वजह से",795,0.7119175627240143
"रोक लगा दी है",795,0.4339158929546696
"में पता चला कि",794,0.5155945419103314
"होना चाहिए . </s>",794,0.9712362301101591
"मौके पर पहुंची और",793,0.2694661679700782
"बताया था । </s>",793,0.9993694829760403
"का था । </s>",792,0.9993686868686869
"<s> मीडिया रिपोर्ट्स के",792,0.8176652892561983
"सूचना पर पहुंची पुलिस",792,0.9993686868686869
"से रोकने के लिए",792,0.9993686868686869
"जानकारी देते हुए बताया",791,0.6308858739026337
"बनी है । </s>",791,0.9993678887484198
"<s> इसमें कहा गया",791,0.9343971631205674
"नहीं मिल रहा है",791,0.7734833659491194
"<s> इस बैठक में",790,0.8147574819401445
"सामना करना पड़ रहा",790,0.8164426059979317
"का निर्देश दिया गया",789,0.22211267605633803
"करती हैं . </s>",788,0.9993654822335025
"अधिकारियों का कहना है",788,0.9499396863691194
"उपयोग किया जाता है",788,0.9603658536585366
"में काम कर रहे",787,0.43718732629238466
"इनकार कर दिया ।",787,0.41113434396236276
"को लगता है कि",787,0.9993646759847522
"में आग लग गई",787,0.8758351893095768
"के लिए है ।",786,0.6391375101708706
"<s> मौके पर पहुंची",786,0.42163177670424046
"फैल गई । </s>",785,0.9993630573248408
"जा सके . </s>",784,0.9993622448979592
"एक अधिकारी ने बताया",784,0.5097592713077423
"जारी की है ।",783,0.7801595214356929
"ने ट्वीट कर कहा",783,0.6103744149765991
"हो चुकी थी ।",782,0.8040123456790124
"में पेश किया गया",782,0.44003378378378377
"<s> मुंबई . </s>",781,0.9993597951344431
"निर्णय लिया गया है",781,0.4044041450777202
"हो जाती है .",781,0.15111326234269118
"हो जाएगा . </s>",780,0.9993589743589744
"का आयोजन किया जा",780,0.09004273997920757
"ने दावा किया है",779,0.38255528255528254
"जा सका । </s>",779,0.9993581514762516
"के लिए प्रेरित किया",778,0.48991808443604284
"बढ़ गया है ।",778,0.7570593962999026
"<s> इस बात की",778,0.3160569105691057
"कोरोना की दूसरी लहर",778,0.9993573264781491
"हो जाने के बाद",777,0.6865605658709107
"<s> अधिकारियों ने बताया",777,0.6042801556420233
"लगता है . </s>",776,0.9574074074074074
"हत्या के मामले में",776,0.8913793103448275
"<s> उन्होंने कहा था",775,0.020441828547297296
"दर्ज हैं । </s>",774,0.9993540051679587
"हो सकी । </s>",774,0.9993540051679587
"चर्चा की गई ।",774,0.7766064257028112
"<s> राज्य सरकार ने",774,0.472799511002445
"आ रहा है .",773,0.1676068561510089
"हासिल किया । </s>",773,0.999353169469599
"कर रहा हूं ।",772,0.6221774193548387
"की गिरावट के साथ",772,0.9306393244873341
"गिरावट दर्ज की गई",772,0.7978283350568769
"करने के आरोप में",771,0.8599330357142857
"तय है । </s>",771,0.9993514915693904
"नहीं करते । </s>",771,0.9993514915693904
"नहीं आया है ।",769,0.7825865580448065
"मौके पर पहुंचे और",769,0.34384787472035794
"मौके से फरार हो",769,0.9715549936788875
"हो पाया है ।",769,0.7786220871327254
"मना कर दिया ।",769,0.4393939393939394
"कही थी । </s>",768,0.9993489583333334
"के नाम से भी",766,0.21840228245363766
"गिरफ्तार किया गया था",766,0.25222405271828663
"देखने को मिली ।",766,0.4458357600465929
"मंजूरी दे दी है",765,0.5831426392067124
"होने लगी । </s>",765,0.9993464052287582
"<s> इस हादसे में",765,0.8609234234234234
"। . . .",765,0.9015330188679245
"हो पा रहा है",765,0.8124335812964931
"बढ़ी है । </s>",765,0.9993464052287582
"<s> बिलासपुर । </s>",764,0.9726114649681529
"हो सकती हैं ।",763,0.7417315175097277
"करते हुए उन्होंने कहा",763,0.8324235807860262
"की सुविधा के लिए",763,0.9109916367980884
"<s> सूत्रों ने बताया",762,0.6340549542048293
"लगी हैं । </s>",761,0.9993429697766097
"के लिए किया जाता",760,0.3567402536402067
"आयोजन किया । </s>",759,0.9993412384716732
"पहले बल्लेबाजी करते हुए",759,0.9993412384716732
"पिछले 24 घंटों में",759,0.7342691190706679
"का आयोजन किया जाएगा",759,0.08761695737553425
"में उन्होंने कहा कि",759,0.8437152391546162
"अलग है । </s>",759,0.9993412384716732
"नहीं ले रहा है",759,0.8619318181818182
"पड़ रही है ।",757,0.8116952789699571
"मौत हो गयी ।",757,0.5217241379310344
"में होगी । </s>",757,0.9993394980184941
