Sentence,Add-One,Add-K,Token-Type 
लोकल  को  वोकल  करने  के  साथ  साथ  ही  उसको  ग्लोबल  भी  किया  जा  सके  साथ  ही  मार्बल  एक्सपोर्ट  की  प्रक्रियाओं  को  सरल  किया  जाए ।,3.1344157775196073e-89,1.22205114044613e-84,4.32067903182798e-158
झांसी ।,1.872582958744984e-07,8.007042505028532e-07,3.6598559699907636e-18
वे  ड्रग्स  की  डिलवरी  और  पैसों  की  वसूली  के  लिए  कम  उम्र  के  बच्चों  का  इस्तेमाल  करते  हैं ।,7.955984511886591e-58,2.7229011592278777e-54,2.8615476248383347e-121
"अभी  सरकार  न  ताे  न्यूनतम  समर्थन  मूल्य  का  कानून  बनाने  को  राजी  दिखाई  दे  रही  है , न  उक्त  कृषि  कानूनों  को  वापस  लेने  को  ही , जबकि  किसानों  का  कहना  है  कि  वे  उन्हें  वापस  लेने  के  तरीकों  पर  ही  बात  करेंगे  और  महज  कुछ  संशोधनों  के  सरकार  के  प्रस्ताव  को  मानकर  अपना  आन्दोलन  खत्म  नहीं  करेंगे ।",4.745280039610569e-229,2.371427809352325e-217,0.0
"उत्पाद  की  विशेषताएँ: 1 क्योंकि  फ़िल्टर  सामग्री  को  सिलेंडर  में  तब्दील  किया  जाता  है , फ़िल्टर  सामग्री  की  घनत्व  बड़ी  होती  है , इसलिए  धूल  कलेक्टर  में  कॉम्पैक्ट  संरचना  और  छोटी  मात्रा  होती  है ।",6.237461642895958e-174,1.9935283832870374e-167,2.1125990658728144e-242
दरअसल  इस  खबर  के  आने  के  बाद  हुआवेई  को  चीनी  लोगों  का  काफी  विरोध  झेलना  पड़ा  था .,1.9810045465030803e-58,1.1861009591903719e-54,5.277818785420032e-116
"के  नाम  के  पश्चात्  पड़ा  जो  विद्या  एवं  गुण  दोनों  में  पूर्णताप्राप्त  प्रथम  एवं  सबसे  महान  गुरु  माना  जाता  था  और  जिसने  सबसे  पहले  साधारण  जनता  को  विद्या  और  सद्गुण  सिखलाया , जिसका  एकाधिकार  पहले  आभिजात्य  शासक  वर्ग  के  हाथ  में  था ।",5.4786482653734505e-191,8.967532235584211e-183,8.392960724672988e-280
वन  अरण्यपाल  सर्किल  धर्मशाला  में  प्रदीप  ठाकुर  ने  बताया  कि  वन  रक्षकों  की  भर्ती  में  फिजिकल  टेस्ट  पास  करने  वाले  अभ्यर्थियों  को  ऑनलाइन  एडमिट  कार्ड  जारी  कर  दिए  हैं ।,9.239214796236115e-100,2.761830299726752e-93,1.7280660431665376e-188
आंगन  के  दूसरे  ओर  का  दरवाजा  खुला  पड़ा  था ।,1.4836801851340449e-36,3.0654003434809154e-34,7.91280545443405e-67
वित्तीय  रूप  से  आप  तेज  गति  से  आगे  बढ़ेंगे  और  प्रॉपर्टी  की  खरीद  का  संकेत  है ।,1.1970838559657498e-55,4.1376090140896e-52,4.155917671691069e-109
ऐसे  मामलों  का  सबसे  दुखद  पक्ष  यह  है  कि  वक्त  रहते  कोई  कार्रवाई  नहीं  की  जाती  है ।,8.00278689390099e-52,4.026326408219651e-48,5.026543513492462e-115
बम्बई  उच्च  न्यायालय  के  आदेश  के  बाद  पिछले  सप्ताह  मामले  की  जांच  का  जिम्मा  सीबीआई  को  सौंपा  गया  था ।,1.050392447713622e-58,1.532034569865071e-54,1.2645421865966908e-127
विधायक  पांचीलाल  मेड़ा  ने  कहा  कि  सरकार  ने  कि  सान  हित  में  योजनाएं  बनाई  हैं ।,5.836688778783439e-54,8.243964186583729e-51,4.721225913519263e-103
बताया  कि  दुकानों  पर  कार्ड  धारकों  से  जानकारी  की  गई ।,5.421122713259746e-32,8.543720585725005e-30,7.116435840391609e-73
विदिशा ।,1.696387421327271e-07,7.266077973779431e-07,3.659418021611139e-18
बहुजन  समाज  पार्टी  की  प्रमुख  मायावती  के  उत्पीड़न  के  आरोप  को  भी  गंगवार  ने  नकार  दिया ।,6.213615900396834e-57,1.4945784768803835e-53,1.5045390233343518e-109
"रेडमी  नोट  10 सीरीजरेडमी  नोट  10 कीमतरेडमी  नोट  10 सीरीज  लॉन्च  डेटरेडमी  नोट  10 लॉन्च  डेटरेडमी  नोट  10 फीचर्सरेडमी  नोट  10 प्रो  डिजिटल  डेस्क , नई  दिल्ली ।",7.310684291048806e-143,1.638636234827008e-136,1.7699736388736392e-188
एसडीएम  ने  मामले  को  दिखवाकर  शीघ्र  कार्रवाई  का  आश्वासन  दिया  है ।,3.969360862740773e-37,8.662183565497764e-35,1.3013598032191863e-78
रूस  की  वैक्‍ सीन  Sputnik V पर  कई  देश  सवाल  उठा  रहे  हैं ।,4.6882005425952896e-49,6.832460279022394e-46,5.244441028847709e-91
भारी  मात्रा  में  इस  तरह  की  पोस्ट्स  के  कारण  ही  वो  सुरक्षा  एजेंसियों  के  निशाने  पर  आया ।,1.4044597261301238e-55,6.156337578724058e-52,1.197261032600769e-115
खुर्शीद  आलम  बाबरी  मस्जिद  गिराए  जाने  के  20 वर्ष  बाद  लगभग  सभी  उर्दू  अखबारों  ने  इस  पर  विशेष  रिपोर्ट  प्रकाशित  की  और  सम्पादकीय  लिखे ।,8.709812507596832e-94,3.4258749683699135e-88,2.330263221163547e-158
