Sentence,Add-One,Add-K,Token-Type
"डिजिटल  डेस्क , ताइपे ।",2.0673803655637584e-28,2.089564186022093e-28,3.0030944380088478e-36
मैं  अच्छा  और  ताजा  महसूस  कर  रहा  हूं  और  अगर  फिर  से  टीम  में  बुलाया  जाता  है  तो  मैं  जाने  के  लिए  तैयार  हूँ ।,1.2849765619243012e-71,1.3887789753843372e-71,2.3144539321932286e-147
बेचते  समय  इन  चीनी  मिलो  की  कीमत  कितनी  थी  और  कितने  कीमत  पर  इन्हें  बेचा  गया  था ।,6.5433062613073355e-62,6.884813957814303e-62,2.1025017480439413e-107
इसके  बाद  शाहरुख - सलमान  के  बीच  दुश्मनी  शुरू  हो  गई ।,5.987148066746831e-36,6.212048549068995e-36,3.4520522891934144e-71
मुद्रा  कनवर्ट  करें  909 IQD में  SGD .,2.5470589546401074e-36,2.551445819057547e-36,2.7334712059206054e-48
पूर्वी  नेपाल  के  लिम्बुवान  की  लिपि  का  लोप  हो  गया ।,1.0155820762484854e-39,9.155814109178912e-40,1.4778451223297796e-64
बतादें  कि  वाराणसी  शक्तिनगर  मार्ग  पर  डाला  की  जा  रही  एक  कार  को  किसी  अज्ञात  वाहन  ने  टक्कर  मार  दिया ।,2.00656291629075e-68,2.134080847621811e-68,1.2386330995531607e-124
इस  लिहाज  से  यह  दलितों  की  विरासत  पर  अपनी  मुहर  लगाने  की  कोशिश  है ।,5.2964390034536066e-45,5.546478493837582e-45,7.47436319730305e-88
"स्कूल , कालेज , अस्पताल , बस  स्टैंड  सहित  कई  स्थानों  पर  लगे  बोर्ड  पर  भी  पंफलेट  चिपका  दिए  गए  हैं ।",1.912965063214234e-101,2.0073147805704184e-101,7.580121838566083e-150
रामभक्त  हनुमान  जी  के  स्मरण  मात्र  से  ही  लोगों  के  सारे  संकट  दूर  हो  जाते  हैं .,2.4300439187237758e-55,2.551834100401043e-55,1.0277814028373176e-100
चायना  सिर  पर  मिट्टी  के  पानी  भरे  तीन  घड़ेभरकर  गुनगुनाती  हुई  घर  की  राह  पर  चल  पड़ती  है ।,1.0400101451166478e-69,8.105034872806568e-70,1.753952513760789e-112
एक  जुलाई  को  डॉक्टर्स  डे  है ।,9.435147149942084e-21,9.640795399529683e-21,5.194376759877392e-41
व्‍ यापार  और  व्‍ यवसाय  है  ही  नहीं ।,1.5591096583657121e-31,1.592723154143392e-31,3.8437998061446497e-53
"नई  दिल्ली , मानसून  ने  जुलाई  में  रफ्तार  पकड़  ली  है  लेकिन  निजी  मौसम  पूर्वानुमान  एजेंसी  स्काईमेट  के  अनुसार , अल  नीनो  के  प्रभाव  की  आशंका  अभी  भी  मंडरा  रही  है ।",8.106957976506666e-125,8.835432101102533e-125,4.1335655727099076e-201
अब  एडवेंचर  गेम  को  दूसरी  जगह  भी  विस्तारित  करने  की  योजना  पर  काम  शुरू  किया  गया  है ।,2.862180051009754e-53,3.022850114896983e-53,4.393380889886281e-106
"3 घायलों  को  वायुसेना  के  हेलिकॉप्टर  से  रायपुर  लाया  गया , जिनमें  से  एक  ने  रास्ते  में  दम  तोड़  दिया ।",1.177243978615455e-74,1.251857668389275e-74,2.0083863695881328e-129
अश्वघोष  की  यह  कविता  हमे  लड़ने  को  प्रेरित  करती  है  . . .,1.0988565073528892e-42,1.122662001524861e-42,1.4907644424272115e-76
वृश्चिक  राशिफल— आज  के  दिन  आप  कोई  भी  महत्वपूर्ण  कार्य  न  करें  उसीमें  में  आपकी  भलाई  होगी ।,1.1793368052045064e-63,1.1194621300652373e-63,2.6198943685244835e-107
जहां  अल्टो  वाहन  संख्या  यूके  05 बी  6825 को  रोक  जांच  की  गई ।,1.3460137989615125e-53,1.259037597790881e-53,9.62766607636367e-84
"यह  एक  शक्तिशाली  इंस्ट्रूमेंट  है , लेकिन  अगर  आप  सावधानी  से  सिस्टम  की  विदेशी  मुद्रा  व्यापार  के  लिए  मुफ्त  मेटाट्रेडर  4 मंच  क्षमताओं  को  ट्रैक  करते  हैं , तो  इस  क्षेत्र  में  बिना  अनुभव  के  लोग  भी  सर्विस  को  हैंडल  कर  पाएंगे , खासकर  अगर  उन्हें  पहले  से  ही  ट्रेडिंग  का  कुछ  ज्ञान  हो ।",5.187178493209615e-201,6.073905436669351e-201,0.0
"उसका  नारा  था  दुनिया  के  मजदूरों  एक  हो , तुम्हें  केवल  अपनी  जंजीरें  तोड़नी  हैं ।",5.535612529053665e-66,5.523060511942719e-66,2.71578721677965e-101
एसएस  राजामौली  के  निर्देशन  में  दो  हिस्सों  में  बनी  ब्लॉकबस्टर  फिल्म  बाहुबली  की  प्रीक्वल  में  शिवगामी  की  यात्रा  दिखायी  जायेगी .,1.4889247139184922e-79,1.5234752184575062e-79,7.628598173317457e-124
इंडियन  रेलवे  Indian Railway किसानों  की  आय  बढ़ाने  के  लिए  किसान  स्पेशल  ट्रेन  चला  रही  है ।,3.953020146479731e-57,4.161916816696031e-57,7.5469224254236e-101
"इन  तीन  मैस्कट  रोबोट  को  कांग्कोंग , लियानलियन  और  चेनचेन  नाम  दिया  गया ।",7.181902274407789e-69,2.8387280103029135e-69,1.3376732071831595e-89
